person_id,before_age,makeup_age,delta,dataset
018383,6.710825443267822,14.026468276977539,7.315642833709717,FFHQ
018383,6.710825443267822,9.467920303344727,2.7570948600769043,FFHQ
018383,6.710825443267822,15.82090950012207,9.110084056854248,FFHQ
018383,6.710825443267822,11.602291107177734,4.891465663909912,FFHQ
018383,6.710825443267822,7.617964744567871,0.9071393013000488,FFHQ
041128,26.823348999023438,22.041522979736328,-4.781826019287109,FFHQ
041128,26.823348999023438,21.85291862487793,-4.970430374145508,FFHQ
041128,26.823348999023438,20.865863800048828,-5.957485198974609,FFHQ
041128,26.823348999023438,38.10411071777344,11.28076171875,FFHQ
041128,26.823348999023438,19.47787094116211,-7.345478057861328,FFHQ
052036,40.42026901245117,34.390647888183594,-6.029621124267578,FFHQ
052036,40.42026901245117,30.742855072021484,-9.677413940429688,FFHQ
052036,40.42026901245117,30.50421714782715,-9.916051864624023,FFHQ
052036,40.42026901245117,28.471712112426758,-11.948556900024414,FFHQ
052036,40.42026901245117,17.64539337158203,-22.77487564086914,FFHQ
041829,9.39909553527832,24.13050079345703,14.731405258178711,FFHQ
041829,9.39909553527832,27.081493377685547,17.682397842407227,FFHQ
041829,9.39909553527832,24.111278533935547,14.712182998657227,FFHQ
041829,9.39909553527832,12.856979370117188,3.457883834838867,FFHQ
041829,9.39909553527832,17.46352767944336,8.064432144165039,FFHQ
008773,6.999022960662842,11.150178909301758,4.151155948638916,FFHQ
008773,6.999022960662842,33.39426803588867,26.39524507522583,FFHQ
008773,6.999022960662842,32.336368560791016,25.337345600128174,FFHQ
008773,6.999022960662842,10.6878662109375,3.688843250274658,FFHQ
008773,6.999022960662842,25.10725975036621,18.10823678970337,FFHQ
000994,41.28080749511719,28.343063354492188,-12.937744140625,FFHQ
000994,41.28080749511719,29.20122528076172,-12.079582214355469,FFHQ
000994,41.28080749511719,28.899078369140625,-12.381729125976562,FFHQ
000994,41.28080749511719,30.150508880615234,-11.130298614501953,FFHQ
000994,41.28080749511719,31.382652282714844,-9.898155212402344,FFHQ
042178,18.597572326660156,20.535507202148438,1.9379348754882812,FFHQ
042178,18.597572326660156,23.678449630737305,5.080877304077148,FFHQ
042178,18.597572326660156,26.400604248046875,7.803031921386719,FFHQ
042178,18.597572326660156,16.442800521850586,-2.1547718048095703,FFHQ
042178,18.597572326660156,18.12460708618164,-0.4729652404785156,FFHQ
024461,48.63707733154297,58.04060745239258,9.40353012084961,FFHQ
024461,48.63707733154297,55.2890625,6.651985168457031,FFHQ
024461,48.63707733154297,57.62071228027344,8.983634948730469,FFHQ
024461,48.63707733154297,54.272193908691406,5.6351165771484375,FFHQ
024461,48.63707733154297,53.207008361816406,4.5699310302734375,FFHQ
042820,14.05889892578125,15.455633163452148,1.3967342376708984,FFHQ
042820,14.05889892578125,17.227537155151367,3.168638229370117,FFHQ
042820,14.05889892578125,20.033935546875,5.97503662109375,FFHQ
042820,14.05889892578125,15.486602783203125,1.427703857421875,FFHQ
042820,14.05889892578125,14.950326919555664,0.8914279937744141,FFHQ
067323,29.806604385375977,28.268041610717773,-1.5385627746582031,FFHQ
067323,29.806604385375977,34.139381408691406,4.33277702331543,FFHQ
067323,29.806604385375977,27.337478637695312,-2.469125747680664,FFHQ
067323,29.806604385375977,27.736440658569336,-2.0701637268066406,FFHQ
067323,29.806604385375977,31.621234893798828,1.8146305084228516,FFHQ
008692,1.4788626432418823,1.5572941303253174,0.07843148708343506,FFHQ
008692,1.4788626432418823,1.2467622756958008,-0.23210036754608154,FFHQ
008692,1.4788626432418823,1.5448307991027832,0.06596815586090088,FFHQ
008692,1.4788626432418823,1.240224838256836,-0.2386378049850464,FFHQ
008692,1.4788626432418823,1.7226274013519287,0.2437647581100464,FFHQ
038763,1.396484136581421,4.142721176147461,2.74623703956604,FFHQ
038763,1.396484136581421,2.579317569732666,1.1828334331512451,FFHQ
038763,1.396484136581421,4.686519622802734,3.2900354862213135,FFHQ
038763,1.396484136581421,4.327967643737793,2.931483507156372,FFHQ
038763,1.396484136581421,3.571596145629883,2.175112009048462,FFHQ
016606,26.330991744995117,31.128326416015625,4.797334671020508,FFHQ
016606,26.330991744995117,30.709030151367188,4.37803840637207,FFHQ
016606,26.330991744995117,43.53309631347656,17.202104568481445,FFHQ
016606,26.330991744995117,40.91936111450195,14.588369369506836,FFHQ
016606,26.330991744995117,29.749576568603516,3.4185848236083984,FFHQ
044609,65.56798553466797,51.403602600097656,-14.164382934570312,FFHQ
044609,65.56798553466797,52.54320526123047,-13.0247802734375,FFHQ
044609,65.56798553466797,53.12200927734375,-12.445976257324219,FFHQ
044609,65.56798553466797,49.104644775390625,-16.463340759277344,FFHQ
044609,65.56798553466797,48.81074142456055,-16.757244110107422,FFHQ
060965,24.167388916015625,21.460966110229492,-2.706422805786133,FFHQ
060965,24.167388916015625,20.243637084960938,-3.9237518310546875,FFHQ
060965,24.167388916015625,22.17676544189453,-1.9906234741210938,FFHQ
060965,24.167388916015625,22.130229949951172,-2.037158966064453,FFHQ
060965,24.167388916015625,17.489744186401367,-6.677644729614258,FFHQ
042236,54.05290603637695,21.41722869873047,-32.635677337646484,FFHQ
042236,54.05290603637695,19.411190032958984,-34.64171600341797,FFHQ
042236,54.05290603637695,20.71759033203125,-33.3353157043457,FFHQ
042236,54.05290603637695,25.52865982055664,-28.524246215820312,FFHQ
042236,54.05290603637695,19.46225929260254,-34.590646743774414,FFHQ
003744,45.6851921081543,43.886474609375,-1.7987174987792969,FFHQ
003744,45.6851921081543,52.23371887207031,6.548526763916016,FFHQ
003744,45.6851921081543,50.21399688720703,4.528804779052734,FFHQ
003744,45.6851921081543,53.857887268066406,8.17269515991211,FFHQ
003744,45.6851921081543,34.097511291503906,-11.58768081665039,FFHQ
034406,30.239795684814453,22.805530548095703,-7.43426513671875,FFHQ
034406,30.239795684814453,18.730012893676758,-11.509782791137695,FFHQ
034406,30.239795684814453,19.375751495361328,-10.864044189453125,FFHQ
034406,30.239795684814453,22.464298248291016,-7.7754974365234375,FFHQ
034406,30.239795684814453,18.034618377685547,-12.205177307128906,FFHQ
010016,47.58519744873047,30.348609924316406,-17.236587524414062,FFHQ
010016,47.58519744873047,22.673521041870117,-24.91167640686035,FFHQ
010016,47.58519744873047,14.848197937011719,-32.73699951171875,FFHQ
010016,47.58519744873047,20.219135284423828,-27.36606216430664,FFHQ
010016,47.58519744873047,19.293041229248047,-28.292156219482422,FFHQ
004973,49.323360443115234,17.141008377075195,-32.18235206604004,FFHQ
004973,49.323360443115234,16.55348777770996,-32.76987266540527,FFHQ
004973,49.323360443115234,16.333953857421875,-32.98940658569336,FFHQ
004973,49.323360443115234,16.315113067626953,-33.00824737548828,FFHQ
004973,49.323360443115234,21.659515380859375,-27.66384506225586,FFHQ
013508,23.26653480529785,21.727909088134766,-1.538625717163086,FFHQ
013508,23.26653480529785,25.328401565551758,2.0618667602539062,FFHQ
013508,23.26653480529785,23.517662048339844,0.2511272430419922,FFHQ
013508,23.26653480529785,22.1961727142334,-1.0703620910644531,FFHQ
013508,23.26653480529785,23.889856338500977,0.623321533203125,FFHQ
040651,4.165261268615723,8.135724067687988,3.9704627990722656,FFHQ
040651,4.165261268615723,9.426961898803711,5.261700630187988,FFHQ
040651,4.165261268615723,7.130826473236084,2.9655652046203613,FFHQ
040651,4.165261268615723,9.418688774108887,5.253427505493164,FFHQ
040651,4.165261268615723,9.471761703491211,5.306500434875488,FFHQ
037204,27.741191864013672,27.61705780029297,-0.12413406372070312,FFHQ
037204,27.741191864013672,27.453147888183594,-0.2880439758300781,FFHQ
037204,27.741191864013672,14.350515365600586,-13.390676498413086,FFHQ
037204,27.741191864013672,11.138090133666992,-16.60310173034668,FFHQ
037204,27.741191864013672,15.015022277832031,-12.72616958618164,FFHQ
011444,71.38567352294922,48.53465270996094,-22.85102081298828,FFHQ
011444,71.38567352294922,52.03260803222656,-19.353065490722656,FFHQ
011444,71.38567352294922,47.34027862548828,-24.045394897460938,FFHQ
011444,71.38567352294922,53.119449615478516,-18.266223907470703,FFHQ
011444,71.38567352294922,45.86907196044922,-25.5166015625,FFHQ
068966,20.512554168701172,20.93998146057129,0.4274272918701172,FFHQ
068966,20.512554168701172,21.104551315307617,0.5919971466064453,FFHQ
068966,20.512554168701172,23.178165435791016,2.6656112670898438,FFHQ
068966,20.512554168701172,19.93354606628418,-0.5790081024169922,FFHQ
068966,20.512554168701172,21.079055786132812,0.5665016174316406,FFHQ
052475,48.244781494140625,30.108327865600586,-18.13645362854004,FFHQ
052475,48.244781494140625,27.59183120727539,-20.652950286865234,FFHQ
052475,48.244781494140625,31.20863151550293,-17.036149978637695,FFHQ
052475,48.244781494140625,32.68980026245117,-15.554981231689453,FFHQ
052475,48.244781494140625,30.111705780029297,-18.133075714111328,FFHQ
002663,15.775640487670898,21.945377349853516,6.169736862182617,FFHQ
002663,15.775640487670898,17.94571876525879,2.1700782775878906,FFHQ
002663,15.775640487670898,16.970760345458984,1.195119857788086,FFHQ
002663,15.775640487670898,13.257030487060547,-2.5186100006103516,FFHQ
002663,15.775640487670898,18.344890594482422,2.5692501068115234,FFHQ
066588,24.67363739013672,23.915252685546875,-0.7583847045898438,FFHQ
066588,24.67363739013672,11.152769088745117,-13.520868301391602,FFHQ
066588,24.67363739013672,11.744592666625977,-12.929044723510742,FFHQ
066588,24.67363739013672,16.214229583740234,-8.459407806396484,FFHQ
066588,24.67363739013672,16.391199111938477,-8.282438278198242,FFHQ
033309,63.98088836669922,41.26984786987305,-22.711040496826172,FFHQ
033309,63.98088836669922,41.722923278808594,-22.257965087890625,FFHQ
033309,63.98088836669922,48.84428787231445,-15.136600494384766,FFHQ
033309,63.98088836669922,41.56842041015625,-22.41246795654297,FFHQ
033309,63.98088836669922,43.699668884277344,-20.281219482421875,FFHQ
061028,41.184627532958984,34.46897506713867,-6.7156524658203125,FFHQ
061028,41.184627532958984,30.335317611694336,-10.849309921264648,FFHQ
061028,41.184627532958984,29.527389526367188,-11.657238006591797,FFHQ
061028,41.184627532958984,23.810930252075195,-17.37369728088379,FFHQ
061028,41.184627532958984,26.8389949798584,-14.345632553100586,FFHQ
067077,4.539251327514648,10.323417663574219,5.78416633605957,FFHQ
067077,4.539251327514648,8.144847869873047,3.6055965423583984,FFHQ
067077,4.539251327514648,10.364030838012695,5.824779510498047,FFHQ
067077,4.539251327514648,6.215148448944092,1.6758971214294434,FFHQ
067077,4.539251327514648,6.842960834503174,2.3037095069885254,FFHQ
022650,66.44530487060547,62.412681579589844,-4.032623291015625,FFHQ
022650,66.44530487060547,63.94966125488281,-2.4956436157226562,FFHQ
022650,66.44530487060547,62.02490234375,-4.420402526855469,FFHQ
022650,66.44530487060547,62.98719787597656,-3.4581069946289062,FFHQ
022650,66.44530487060547,59.838584899902344,-6.606719970703125,FFHQ
049320,44.82920837402344,26.271347045898438,-18.557861328125,FFHQ
049320,44.82920837402344,24.833995819091797,-19.99521255493164,FFHQ
049320,44.82920837402344,30.80841636657715,-14.020792007446289,FFHQ
049320,44.82920837402344,23.791234970092773,-21.037973403930664,FFHQ
049320,44.82920837402344,30.897777557373047,-13.93143081665039,FFHQ
051542,3.6172337532043457,3.6855876445770264,0.06835389137268066,FFHQ
051542,3.6172337532043457,3.3702855110168457,-0.2469482421875,FFHQ
